,0,1,2,3,4,5,6,7
6207,001716.png,1224,370,Pedestrian,355.04,157.77,411.40,244.98
6208,001716.png,1224,370,Pedestrian,396.45,157.93,444.78,252.15
6209,001716.png,1224,370,Pedestrian,521.00,155.77,569.67,280.04
6210,001716.png,1224,370,Pedestrian,566.14,158.45,622.80,268.13
6211,001716.png,1224,370,Pedestrian,372.90,160.61,412.90,275.49
6212,001716.png,1224,370,Pedestrian,418.02,158.22,461.69,268.39
6213,001716.png,1224,370,Pedestrian,452.60,163.09,500.93,260.31
6214,001716.png,1224,370,Pedestrian,333.28,158.30,373.94,256.56
6215,001716.png,1224,370,DontCare,211.47,166.65,231.51,197.53
6216,006478.png,1238,374,Car,0.00,192.89,466.03,373.00
6217,006478.png,1238,374,Pedestrian,739.56,163.57,791.23,276.13
6218,006478.png,1238,374,Pedestrian,437.19,170.94,456.19,228.14
6219,006478.png,1238,374,Pedestrian,401.86,177.01,422.19,230.67
6220,006478.png,1238,374,Pedestrian,508.07,173.58,523.74,214.30
6221,006478.png,1238,374,Van,588.77,126.52,689.93,241.46
6222,006478.png,1238,374,DontCare,465.26,178.71,485.04,213.03
6223,006478.png,1238,374,DontCare,543.18,174.55,583.74,204.72
6224,002562.png,1242,375,Car,451.11,195.17,527.71,222.41
6225,002562.png,1242,375,DontCare,386.65,190.23,452.28,213.81
6226,002411.png,1242,375,Car,408.15,183.05,509.24,246.41
6227,002411.png,1242,375,DontCare,676.45,165.01,696.15,184.06
6228,000649.png,1242,375,Car,0.00,196.31,179.37,312.09
6229,000649.png,1242,375,Tram,690.25,151.44,732.13,187.46
6230,000649.png,1242,375,Car,187.18,176.46,326.58,256.56
6231,000649.png,1242,375,Car,295.85,187.72,388.79,237.39
6232,000649.png,1242,375,Car,350.62,178.47,431.74,227.48
6233,000649.png,1242,375,Car,433.63,182.48,484.57,213.81
6234,000649.png,1242,375,Car,461.89,181.56,504.01,208.04
6235,000649.png,1242,375,DontCare,522.06,176.06,548.14,193.81
6236,000649.png,1242,375,DontCare,761.65,166.69,774.19,187.56
6237,000649.png,1242,375,DontCare,823.10,162.52,836.68,194.85
6238,000649.png,1242,375,DontCare,665.81,168.77,683.56,180.27
6239,007398.png,1242,375,Car,0.00,175.09,137.69,374.00
6240,007398.png,1242,375,Car,189.05,191.14,432.02,317.40
6241,007398.png,1242,375,Car,516.03,182.53,580.29,223.42
6242,007398.png,1242,375,Car,629.39,177.59,665.73,199.02
6243,007398.png,1242,375,Van,800.15,152.79,881.03,189.17
6244,007398.png,1242,375,Cyclist,691.72,168.54,722.52,244.22
6245,007398.png,1242,375,DontCare,0.00,173.98,112.54,373.00
6246,007398.png,1242,375,DontCare,655.40,163.56,690.86,192.77
6247,007398.png,1242,375,DontCare,728.31,162.52,787.73,196.94
6248,003504.png,1242,375,Car,955.66,162.89,1241.00,278.48
6249,003504.png,1242,375,Car,52.37,177.98,249.87,254.87
6250,003504.png,1242,375,DontCare,585.89,171.48,600.41,177.60
6251,007253.png,1242,375,Pedestrian,267.81,178.93,306.10,252.53
6252,007253.png,1242,375,DontCare,553.31,164.60,631.48,191.72
6253,003352.png,1242,375,Misc,882.34,0.00,1196.36,374.00
6254,003352.png,1242,375,Van,744.28,130.77,963.20,305.78
6255,003352.png,1242,375,Car,702.03,165.80,793.46,242.36
6256,003352.png,1242,375,Car,669.44,173.51,713.86,211.56
6257,003352.png,1242,375,Car,538.50,180.15,573.51,209.47
6258,003352.png,1242,375,Car,583.32,175.71,616.60,199.99
6259,004593.png,1242,375,Car,0.00,164.97,187.77,374.00
6260,004593.png,1242,375,Car,0.00,190.89,293.92,327.60
6261,004593.png,1242,375,Car,378.59,176.01,519.62,219.63
6262,004593.png,1242,375,Car,689.94,171.78,853.15,228.54
6263,004593.png,1242,375,Car,674.78,163.68,819.08,220.36
6264,004593.png,1242,375,Car,432.31,174.62,528.99,206.86
6265,004593.png,1242,375,Car,463.61,174.65,543.79,200.48
6266,004593.png,1242,375,DontCare,589.94,168.56,602.52,195.70
6267,001777.png,1224,370,Pedestrian,890.30,153.00,963.97,294.40
6268,006031.png,1242,375,Car,452.29,182.00,540.36,252.67
6269,006031.png,1242,375,Car,684.97,185.87,811.81,279.87
6270,006031.png,1242,375,Car,682.11,180.33,759.52,243.71
6271,006031.png,1242,375,Car,531.09,182.78,568.76,216.72
6272,006031.png,1242,375,Car,646.95,178.90,689.59,216.34
6273,006031.png,1242,375,DontCare,567.90,182.31,601.27,196.94
6274,006031.png,1242,375,DontCare,616.85,180.23,658.56,207.35
6275,006717.png,1242,375,Car,568.74,180.75,619.27,229.71
6276,006717.png,1242,375,Car,243.46,199.74,372.86,271.63
6277,006717.png,1242,375,Car,462.13,187.60,527.39,233.29
6278,006717.png,1242,375,Van,789.62,170.93,826.44,192.69
6279,006717.png,1242,375,Cyclist,0.00,199.23,35.25,286.44
6280,002917.png,1242,375,Cyclist,1074.78,133.56,1221.93,308.81
6281,002917.png,1242,375,Pedestrian,1138.98,146.22,1187.31,275.70
6282,002917.png,1242,375,Pedestrian,1202.86,144.31,1241.00,272.01
6283,002917.png,1242,375,Misc,1171.33,197.67,1241.00,270.74
6284,002917.png,1242,375,Cyclist,809.51,165.57,831.85,213.55
6285,002917.png,1242,375,DontCare,839.47,163.71,1066.17,206.05
6286,002917.png,1242,375,DontCare,483.04,172.77,500.80,186.00
6287,002917.png,1242,375,DontCare,549.67,169.53,626.29,185.35
6288,002917.png,1242,375,DontCare,642.82,170.18,755.02,182.76
6289,001237.png,1242,375,Car,0.00,154.62,289.06,323.02
6290,001237.png,1242,375,Car,793.34,197.76,1241.00,374.00
6291,001237.png,1242,375,Car,681.32,177.31,781.88,259.73
6292,001237.png,1242,375,Car,82.44,187.36,350.17,291.61
6293,001237.png,1242,375,Car,198.80,186.95,400.32,270.00
6294,001237.png,1242,375,Car,215.37,181.77,429.83,256.83
6295,001237.png,1242,375,Car,660.61,184.14,730.28,232.81
6296,001237.png,1242,375,Car,647.43,179.01,691.24,218.65
6297,001237.png,1242,375,Car,427.42,173.87,502.94,215.54
6298,001237.png,1242,375,Car,464.56,182.64,532.08,209.28
6299,001237.png,1242,375,DontCare,534.79,168.89,641.17,203.47
6300,004283.png,1224,370,Car,1094.09,183.69,1223.00,234.92
6301,004283.png,1224,370,Car,1032.59,183.95,1156.80,232.71
6302,004283.png,1224,370,Car,952.94,181.69,1068.78,234.20
6303,004283.png,1224,370,Car,602.49,172.66,636.55,202.99
6304,004283.png,1224,370,Cyclist,573.95,162.99,665.11,278.53
6305,004283.png,1224,370,Cyclist,629.79,156.29,730.01,266.80
6306,004283.png,1224,370,Cyclist,437.43,167.97,467.44,219.55
6307,004283.png,1224,370,Pedestrian,183.49,149.00,198.82,196.47
6308,004283.png,1224,370,Pedestrian,35.84,144.80,80.43,247.34
6309,004283.png,1224,370,Pedestrian,216.97,154.24,242.39,214.33
6310,004283.png,1224,370,Pedestrian,190.09,150.42,212.84,211.51
6311,004283.png,1224,370,Pedestrian,733.32,150.13,796.34,316.64
6312,004283.png,1224,370,Pedestrian,769.92,150.22,831.53,306.09
6313,004283.png,1224,370,Pedestrian,865.47,140.09,947.41,321.09
6314,004283.png,1224,370,Pedestrian,860.67,145.33,949.79,349.48
6315,004283.png,1224,370,DontCare,337.53,156.77,361.39,179.68
6316,004283.png,1224,370,DontCare,543.13,169.20,554.56,178.72
6317,004850.png,1242,375,Car,597.32,173.71,624.63,200.61
6318,004850.png,1242,375,Car,0.00,183.12,430.03,374.00
6319,004850.png,1242,375,Cyclist,740.03,146.19,854.66,268.74
6320,004850.png,1242,375,Pedestrian,743.97,161.77,770.97,256.39
6321,004850.png,1242,375,Pedestrian,708.39,169.69,730.39,246.55
6322,004850.png,1242,375,Pedestrian,270.35,173.88,294.35,270.81
6323,004850.png,1242,375,Cyclist,725.66,151.73,813.69,247.53
6324,004850.png,1242,375,DontCare,432.48,179.19,467.94,206.31
6325,004850.png,1242,375,DontCare,513.73,172.94,557.52,189.65
6326,003086.png,1242,375,Car,569.20,181.25,640.20,248.70
6327,003086.png,1242,375,Car,0.00,211.32,80.48,288.70
6328,003086.png,1242,375,Car,65.33,205.12,201.90,255.63
6329,003086.png,1242,375,Car,182.83,200.41,265.60,233.12
6330,003086.png,1242,375,Car,256.85,196.38,324.29,233.35
6331,003086.png,1242,375,DontCare,327.79,185.06,451.64,208.64
6332,003086.png,1242,375,DontCare,514.09,174.06,520.21,187.94
6333,003086.png,1242,375,DontCare,549.67,168.89,566.78,186.65
6334,002387.png,1241,376,Car,571.62,173.54,618.99,216.72
6335,002387.png,1241,376,Misc,0.00,70.92,113.95,375.00
6336,002387.png,1241,376,Van,0.00,86.71,395.07,369.52
6337,002387.png,1241,376,Car,412.53,168.56,496.58,229.96
6338,002387.png,1241,376,Car,393.99,180.83,451.24,214.53
6339,002387.png,1241,376,Car,479.61,178.01,524.08,209.17
6340,002387.png,1241,376,Van,508.54,159.48,547.66,200.42
6341,001822.png,1238,374,Pedestrian,825.55,166.04,886.75,284.96
6342,001822.png,1238,374,Pedestrian,245.34,188.06,288.07,299.36
6343,001822.png,1238,374,Pedestrian,455.56,177.10,478.63,249.53
6344,001822.png,1238,374,Pedestrian,489.74,181.43,505.08,233.77
6345,001822.png,1238,374,Pedestrian,590.17,177.55,605.90,218.27
6346,001822.png,1238,374,Van,660.86,122.02,784.49,258.21
6347,001822.png,1238,374,DontCare,545.96,176.18,652.00,219.03
6348,001822.png,1238,374,DontCare,422.16,176.83,446.95,231.28
6349,005096.png,1242,375,Car,595.07,178.57,662.55,242.26
6350,005096.png,1242,375,Car,894.82,173.56,1151.09,352.72
6351,005096.png,1242,375,Car,739.13,177.49,907.25,257.84
6352,005096.png,1242,375,Car,0.00,186.76,140.18,355.32
6353,005096.png,1242,375,Car,0.00,177.05,175.24,286.62
6354,005096.png,1242,375,Car,371.88,184.12,473.70,236.22
6355,005096.png,1242,375,Car,552.28,173.66,589.84,201.46
6356,005096.png,1242,375,Car,259.91,182.61,371.81,234.28
6357,005096.png,1242,375,Car,425.30,182.41,491.61,212.48
6358,005096.png,1242,375,Car,677.18,174.01,701.49,191.16
6359,005096.png,1242,375,Car,104.66,185.43,247.06,236.64
6360,005096.png,1242,375,DontCare,711.65,173.98,735.65,187.56
6361,000873.png,1242,375,Truck,0.00,91.02,256.94,284.93
6362,000873.png,1242,375,Van,465.19,171.84,495.95,204.19
6363,000873.png,1242,375,Car,549.94,181.95,567.18,195.51
6364,000873.png,1242,375,DontCare,524.15,182.31,535.65,192.77
6365,000873.png,1242,375,DontCare,496.02,184.40,522.10,194.86
6366,003979.png,1242,375,Car,581.95,173.33,615.58,205.32
6367,003979.png,1242,375,Car,592.65,170.06,621.26,199.49
6368,003979.png,1242,375,Pedestrian,1008.14,153.27,1078.47,335.21
6369,003979.png,1242,375,Car,726.97,176.52,927.17,309.95
6370,003979.png,1242,375,Car,686.52,175.65,778.33,256.85
6371,003979.png,1242,375,Car,646.55,167.62,688.78,207.67
6372,003979.png,1242,375,Car,6.68,203.31,246.46,310.56
6373,003979.png,1242,375,Car,201.86,187.21,345.55,261.06
6374,003979.png,1242,375,Car,334.17,181.56,418.65,229.45
6375,003979.png,1242,375,Car,632.23,171.17,653.83,191.71
6376,004714.png,1242,375,Truck,590.22,162.54,617.74,192.35
6377,004714.png,1242,375,Car,826.63,181.59,942.23,224.89
6378,004714.png,1242,375,Car,0.00,203.05,73.17,249.00
6379,004714.png,1242,375,Car,396.87,183.68,428.93,202.07
6380,004714.png,1242,375,Van,430.37,180.13,461.23,198.77
6381,004714.png,1242,375,DontCare,568.59,175.84,583.12,188.42
6382,004714.png,1242,375,DontCare,180.46,200.10,193.04,206.86
6383,006576.png,1242,375,Car,682.77,163.45,822.05,259.89
6384,006576.png,1242,375,Car,337.30,192.76,443.89,271.09
6385,006576.png,1242,375,Car,422.22,194.51,481.80,237.57
6386,006576.png,1242,375,Car,449.39,180.71,497.03,221.30
6387,006576.png,1242,375,DontCare,552.27,175.02,591.89,204.23
6388,006635.png,1242,375,Car,0.00,173.59,68.62,220.69
6389,006635.png,1242,375,Car,86.82,170.56,181.52,211.31
6390,006635.png,1242,375,Car,189.16,173.29,249.57,203.15
6391,006635.png,1242,375,Car,578.03,169.55,636.09,227.43
6392,006635.png,1242,375,Cyclist,753.64,170.42,764.38,196.79
6393,006635.png,1242,375,DontCare,277.27,165.65,298.14,187.57
6394,006635.png,1242,375,DontCare,412.69,171.90,450.23,183.40
6395,006635.png,1242,375,DontCare,559.56,167.73,565.85,176.10
6396,007338.png,1242,375,Cyclist,705.44,161.13,767.59,226.86
6397,007338.png,1242,375,Pedestrian,461.34,164.82,494.25,216.46
6398,000833.png,1242,375,Car,591.60,171.34,653.84,230.16
6399,000833.png,1242,375,Car,1010.70,177.63,1241.00,374.00
6400,000833.png,1242,375,Car,851.18,171.24,1106.27,326.94
6401,000833.png,1242,375,Car,793.80,160.04,982.01,268.26
6402,000833.png,1242,375,Van,699.56,151.76,850.24,230.73
6403,000833.png,1242,375,Car,676.39,169.86,778.89,213.36
6404,000833.png,1242,375,Car,655.90,169.35,719.39,195.57
6405,000833.png,1242,375,Car,248.10,174.12,352.19,226.49
6406,000833.png,1242,375,Van,448.61,148.87,513.58,206.56
6407,000833.png,1242,375,Car,327.95,176.80,398.76,216.73
6408,000833.png,1242,375,Car,386.42,180.42,438.45,207.11
6409,000833.png,1242,375,Car,458.58,174.38,496.07,194.49
6410,000833.png,1242,375,Car,260.76,178.12,318.65,211.42
6411,000833.png,1242,375,DontCare,534.56,170.85,562.73,185.47
6412,001260.png,1242,375,Car,827.59,173.26,1150.00,336.98
6413,001260.png,1242,375,Car,1099.05,177.83,1241.00,314.21
6414,005275.png,1242,375,Car,565.19,181.74,618.64,224.33
6415,005275.png,1242,375,Car,509.56,177.29,552.01,209.51
6416,005275.png,1242,375,Car,289.97,175.74,349.80,210.71
6417,005275.png,1242,375,Car,373.23,179.18,405.02,199.48
6418,005275.png,1242,375,Van,579.90,158.73,606.55,193.29
6419,005275.png,1242,375,DontCare,716.85,173.98,761.68,185.48
6420,005275.png,1242,375,DontCare,833.52,169.81,870.02,188.60
6421,005275.png,1242,375,DontCare,531.44,160.44,580.44,177.15
6422,006928.png,1241,376,Car,572.68,172.23,624.98,219.91
6423,006928.png,1241,376,Car,0.00,192.61,119.10,314.31
6424,006928.png,1241,376,Car,163.80,162.30,408.01,307.15
6425,006928.png,1241,376,Car,280.37,182.41,383.79,234.52
6426,006928.png,1241,376,Car,419.91,181.09,494.06,228.88
6427,006928.png,1241,376,Van,477.78,152.93,535.50,209.70
6428,006928.png,1241,376,Car,520.72,176.42,552.10,202.95
6429,006928.png,1241,376,Car,0.00,188.22,153.32,261.33
6430,006928.png,1241,376,Car,176.16,181.22,283.64,231.38
6431,004685.png,1242,375,Car,775.52,186.71,1012.83,338.43
6432,004685.png,1242,375,Car,461.96,176.86,549.13,259.42
6433,004685.png,1242,375,Person_sitting,776.27,192.92,835.62,317.64
6434,004685.png,1242,375,Car,126.31,202.43,429.81,374.00
6435,004685.png,1242,375,Car,697.41,196.69,771.94,249.43
6436,004685.png,1242,375,Car,732.14,196.32,837.57,273.07
6437,004685.png,1242,375,Car,554.90,189.04,587.31,218.83
6438,004685.png,1242,375,Car,693.08,190.02,746.46,233.72
6439,004685.png,1242,375,Car,680.94,191.32,723.57,225.47
6440,004685.png,1242,375,Car,670.46,190.74,707.11,220.86
6441,004685.png,1242,375,DontCare,602.55,186.03,666.56,200.56
6442,004572.png,1242,375,Car,885.56,188.80,1241.00,374.00
6443,004572.png,1242,375,Car,0.00,181.03,387.44,374.00
6444,004572.png,1242,375,Car,322.43,184.31,478.48,289.43
6445,004572.png,1242,375,Car,762.40,178.92,936.45,284.03
6446,004572.png,1242,375,Car,439.32,170.91,530.64,243.13
6447,004572.png,1242,375,Car,528.85,174.72,598.22,222.63
6448,004572.png,1242,375,Car,732.11,174.67,807.25,238.49
6449,004572.png,1242,375,Car,648.54,173.85,709.47,205.95
6450,004572.png,1242,375,Truck,802.30,139.82,848.77,178.07
6451,004572.png,1242,375,DontCare,711.22,159.83,796.58,185.03
6452,004572.png,1242,375,DontCare,882.00,150.13,970.27,183.09
6453,006818.png,1238,374,Pedestrian,1060.79,135.05,1237.00,373.00
6454,006818.png,1238,374,Car,495.08,171.58,591.04,250.35
6455,006818.png,1238,374,Pedestrian,781.82,151.20,817.23,247.95
6456,006818.png,1238,374,Van,629.54,124.96,713.85,218.91
6457,006818.png,1238,374,DontCare,598.24,165.20,618.02,191.21
6458,002516.png,1242,375,Car,869.69,180.44,1241.00,374.00
6459,002516.png,1242,375,Car,681.89,178.05,752.56,231.03
6460,002516.png,1242,375,Van,724.46,155.89,769.76,192.15
6461,001388.png,1242,375,Car,694.46,175.88,809.62,258.09
6462,001388.png,1242,375,Car,1067.51,151.90,1241.00,291.47
6463,001388.png,1242,375,Car,962.18,121.57,1241.00,251.25
6464,001388.png,1242,375,Misc,283.94,215.61,384.66,265.87
6465,001388.png,1242,375,Car,339.69,182.13,441.22,247.56
6466,001388.png,1242,375,Car,0.00,207.07,262.83,359.89
6467,001388.png,1242,375,Car,848.37,149.48,1056.22,220.57
6468,001388.png,1242,375,Car,444.82,180.43,500.31,218.20
6469,001388.png,1242,375,DontCare,484.56,171.90,577.31,205.28
6470,001388.png,1242,375,DontCare,609.56,166.69,667.93,190.69
6471,001388.png,1242,375,DontCare,716.85,158.35,798.14,190.68
6472,005196.png,1242,375,Car,597.57,178.61,620.97,200.86
6473,005196.png,1242,375,Car,692.32,186.16,797.85,264.19
6474,005196.png,1242,375,Car,676.81,180.57,757.19,240.22
6475,005196.png,1242,375,Car,567.34,179.52,586.45,195.74
6476,005196.png,1242,375,Car,660.46,180.73,706.03,218.46
6477,005196.png,1242,375,Car,648.11,177.92,690.78,214.04
6478,005196.png,1242,375,Pedestrian,699.25,168.20,712.25,204.93
6479,005196.png,1242,375,DontCare,404.35,183.35,502.31,200.06
6480,000456.png,1242,375,Car,430.72,183.25,527.97,265.85
6481,000456.png,1242,375,Car,529.14,190.00,561.33,220.42
6482,000456.png,1242,375,DontCare,570.97,185.59,591.85,201.47
6483,002987.png,1242,375,Car,566.34,176.79,619.03,227.79
6484,002987.png,1242,375,Car,500.56,179.45,530.60,204.27
6485,002987.png,1242,375,Car,539.76,177.51,558.03,191.59
6486,002987.png,1242,375,Car,916.43,166.77,981.28,193.05
6487,002987.png,1242,375,Van,964.15,152.51,1062.45,193.56
6488,002987.png,1242,375,Van,1116.86,137.42,1241.00,207.52
6489,002987.png,1242,375,DontCare,623.41,172.77,637.29,186.65
6490,002987.png,1242,375,DontCare,659.64,168.24,667.05,175.65
6491,002987.png,1242,375,DontCare,721.74,166.30,761.49,180.18
6492,004223.png,1238,374,Pedestrian,481.34,186.60,581.13,373.00
6493,004223.png,1238,374,Car,990.42,176.29,1216.43,273.79
6494,004223.png,1238,374,DontCare,776.64,159.42,795.95,198.07
6495,002459.png,1242,375,Car,545.76,183.66,592.35,221.94
6496,002459.png,1242,375,Car,27.75,201.60,464.08,374.00
6497,002459.png,1242,375,Car,94.93,183.55,327.03,300.00
6498,002459.png,1242,375,Misc,409.61,201.34,478.61,257.57
6499,002459.png,1242,375,Misc,488.57,190.78,517.85,226.35
6500,002459.png,1242,375,Car,314.43,187.51,448.21,237.12
6501,002459.png,1242,375,Car,371.17,182.02,470.89,229.04
6502,002459.png,1242,375,Car,419.18,184.46,506.44,218.01
6503,002459.png,1242,375,Car,452.21,184.49,517.36,213.99
6504,002459.png,1242,375,Van,462.99,173.55,531.41,206.57
6505,002459.png,1242,375,Truck,838.27,0.00,1158.50,374.00
6506,002459.png,1242,375,Car,667.40,185.88,769.22,263.55
6507,002459.png,1242,375,Car,659.73,187.52,723.73,241.07
6508,002459.png,1242,375,Car,637.68,184.71,696.28,229.63
6509,002459.png,1242,375,Truck,613.90,135.37,677.94,216.59
6510,002459.png,1242,375,Car,1.31,188.63,161.16,244.52
6511,002459.png,1242,375,Car,560.02,181.86,594.48,212.59
6512,002969.png,1242,375,Misc,475.18,180.18,533.86,239.19
6513,002969.png,1242,375,Car,652.68,180.79,693.09,212.73
6514,002969.png,1242,375,DontCare,576.19,177.94,606.24,191.82
6515,001206.png,1242,375,Car,551.11,185.85,736.26,361.07
6516,001206.png,1242,375,Car,0.00,186.52,223.59,374.00
6517,001206.png,1242,375,Truck,741.84,0.00,1241.00,374.00
6518,001206.png,1242,375,Van,171.67,118.21,475.23,329.85
6519,001206.png,1242,375,Car,394.24,179.82,507.47,251.17
6520,001206.png,1242,375,Van,455.36,165.67,526.35,225.14
6521,001206.png,1242,375,Car,697.37,176.79,763.13,219.89
6522,001206.png,1242,375,Van,672.08,163.36,727.76,206.69
6523,001206.png,1242,375,DontCare,629.23,145.60,705.21,184.71
6524,006411.png,1224,370,Pedestrian,289.22,158.91,345.56,331.41
6525,003976.png,1242,375,Car,576.97,175.98,634.93,232.04
6526,003976.png,1242,375,Car,660.05,176.88,691.74,203.44
6527,003976.png,1242,375,Misc,828.52,157.59,849.33,183.42
6528,003976.png,1242,375,Car,873.67,169.32,921.57,191.34
6529,003976.png,1242,375,Car,906.22,160.87,960.29,192.36
6530,003976.png,1242,375,Misc,949.89,146.63,993.36,192.64
6531,001932.png,1242,375,Van,0.00,174.12,344.76,374.00
6532,001932.png,1242,375,Car,466.43,183.42,530.19,230.93
6533,001932.png,1242,375,Van,493.57,167.83,547.13,215.74
6534,001932.png,1242,375,Car,548.06,173.38,577.82,196.90
6535,001932.png,1242,375,DontCare,596.89,180.53,620.47,197.00
6536,005048.png,1242,375,Car,805.07,172.46,879.03,235.74
6537,005048.png,1242,375,Car,263.48,186.52,473.27,274.26
6538,005048.png,1242,375,Car,1223.73,163.63,1241.00,202.89
6539,004890.png,1242,375,Car,575.94,174.75,617.13,211.51
6540,004890.png,1242,375,DontCare,654.35,171.90,670.02,187.57
6541,006166.png,1242,375,Car,0.00,231.79,128.42,374.00
6542,006166.png,1242,375,Car,1182.66,135.23,1241.00,374.00
6543,006166.png,1242,375,Car,191.50,186.04,445.98,268.57
6544,006166.png,1242,375,Car,314.29,186.34,493.80,243.66
6545,006166.png,1242,375,Car,872.39,171.11,1192.45,303.59
6546,006166.png,1242,375,Car,927.16,172.87,1241.00,353.29
6547,006166.png,1242,375,Pedestrian,488.21,171.63,509.04,219.97
6548,003217.png,1242,375,Truck,681.25,95.21,916.48,275.52
