,0,1,2,3,4,5
1236,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_142.jpg,0,169,122,90,44
1237,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_143.jpg,0,139,85,145,57
1238,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_144.jpg,0,190,36,206,81
1239,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_145.jpg,0,140,81,155,101
1240,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_146.jpg,0,97,17,148,40
1241,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_147.jpg,0,168,100,181,56
1242,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_148.jpg,0,98,57,96,13
1243,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_149.jpg,0,147,77,118,13
1244,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_15.jpg,0,187,80,169,6
1245,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_150.jpg,0,169,35,109,17
1246,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_151.jpg,0,200,47,95,10
1247,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_152.jpg,0,194,97,173,72
1248,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_153.jpg,0,126,66,169,65
1249,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_154.jpg,0,172,85,133,28
1250,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_155.jpg,0,146,83,136,47
1251,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_156.jpg,0,146,92,100,34
1252,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_157.jpg,0,151,63,97,17
1253,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_158.jpg,0,169,48,95,16
1254,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_159.jpg,0,192,71,111,21
1255,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_16.jpg,0,91,14,90,47
1256,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_160.jpg,0,173,53,107,17
1257,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_161.jpg,0,170,22,120,25
1258,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_162.jpg,0,199,47,94,9
1259,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_163.jpg,0,194,97,173,71
1260,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_164.jpg,0,171,86,138,28
1261,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_165.jpg,0,146,77,118,26
1262,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_166.jpg,0,166,21,190,18
1263,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_167.jpg,0,111,73,166,105
1264,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_168.jpg,0,125,76,173,107
1265,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_169.jpg,0,128,74,121,38
1266,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_17.jpg,0,186,67,138,40
1267,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_170.jpg,0,145,79,112,8
1268,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_171.jpg,0,135,100,110,55
1269,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_172.jpg,0,166,45,191,7
1270,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_173.jpg,0,99,25,134,41
1271,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_174.jpg,0,180,52,104,8
1272,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_175.jpg,0,158,98,112,33
1273,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_176.jpg,0,105,13,105,7
1274,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_177.jpg,0,185,99,167,67
1275,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_178.jpg,0,210,33,181,52
1276,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_179.jpg,0,105,13,105,9
1277,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_18.jpg,0,196,1,172,5
1278,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_180.jpg,0,96,33,95,14
1279,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_181.jpg,0,206,11,137,43
1280,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_182.jpg,0,169,94,85,25
1281,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_183.jpg,0,193,10,167,14
1282,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_184.jpg,0,122,62,147,87
1283,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_185.jpg,0,123,92,114,71
1284,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_186.jpg,0,170,22,180,38
1285,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_187.jpg,0,209,121,141,37
1286,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_188.jpg,0,167,59,130,25
1287,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_189.jpg,0,150,104,75,20
1288,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_cocker_spaniel_190.jpg,0,103,54,124,50
1289,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_10.jpg,0,161,53,96,23
1290,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_100.jpg,0,210,89,134,60
1291,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_101.jpg,0,156,57,94,30
1292,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_102.jpg,0,167,47,77,12
1293,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_103.jpg,0,213,27,146,35
1294,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_104.jpg,0,156,75,70,11
1295,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_105.jpg,0,213,76,129,9
1296,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_106.jpg,0,119,70,155,76
1297,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_107.jpg,0,127,12,124,26
1298,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_108.jpg,0,137,100,128,79
1299,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_109.jpg,0,108,65,175,112
1300,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_11.jpg,0,169,59,178,25
1301,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_110.jpg,0,163,128,149,93
1302,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_111.jpg,0,182,50,129,49
1303,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_112.jpg,0,144,18,117,56
1304,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_113.jpg,0,178,88,131,35
1305,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_114.jpg,0,155,68,113,53
1306,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_115.jpg,0,161,66,128,12
1307,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_116.jpg,0,141,84,98,39
1308,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_117.jpg,0,150,89,77,18
1309,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_118.jpg,0,117,88,90,55
1310,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_119.jpg,0,198,133,117,42
1311,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_12.jpg,0,205,4,160,15
1312,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_120.jpg,0,178,65,61,14
1313,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_121.jpg,0,113,77,93,65
1314,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_122.jpg,0,164,72,158,47
1315,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_123.jpg,0,116,76,113,79
1316,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_124.jpg,0,185,134,73,14
1317,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_125.jpg,0,64,27,71,28
1318,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_126.jpg,0,140,77,129,44
1319,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_127.jpg,0,156,75,188,42
1320,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_128.jpg,0,160,81,106,28
1321,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_129.jpg,0,152,34,114,4
1322,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_13.jpg,0,224,0,217,0
1323,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_130.jpg,0,178,35,112,14
1324,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_131.jpg,0,156,45,130,66
1325,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_132.jpg,0,86,45,80,23
1326,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_133.jpg,0,131,94,105,62
1327,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_134.jpg,0,142,78,97,23
1328,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_135.jpg,0,200,23,111,10
1329,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_136.jpg,0,191,92,66,8
1330,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_137.jpg,0,166,32,116,16
1331,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_138.jpg,0,115,68,85,32
1332,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_139.jpg,0,159,112,114,61
1333,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_14.jpg,0,128,91,63,17
1334,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_140.jpg,0,149,64,189,94
1335,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_141.jpg,0,145,111,106,48
1336,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_142.jpg,0,183,65,119,53
1337,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_143.jpg,0,156,58,107,30
1338,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_144.jpg,0,182,134,71,31
1339,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_145.jpg,0,129,71,92,7
1340,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_146.jpg,0,204,85,100,28
1341,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_147.jpg,0,151,37,68,17
1342,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_148.jpg,0,165,40,153,7
1343,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_149.jpg,0,153,90,148,69
1344,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_15.jpg,0,160,103,89,32
1345,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_150.jpg,0,173,46,91,19
1346,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_151.jpg,0,173,42,94,23
1347,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_152.jpg,0,178,26,160,30
1348,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_153.jpg,0,66,18,81,37
1349,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_154.jpg,0,212,83,117,22
1350,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_155.jpg,0,208,139,149,45
1351,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_156.jpg,0,118,53,104,32
1352,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_157.jpg,0,180,83,199,40
1353,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_158.jpg,0,204,65,89,15
1354,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_159.jpg,0,183,116,137,34
1355,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_16.jpg,0,158,22,211,0
1356,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_160.jpg,0,165,86,137,60
1357,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_161.jpg,0,180,142,126,66
1358,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_162.jpg,0,149,69,155,78
1359,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_163.jpg,0,151,87,101,59
1360,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_164.jpg,0,137,79,175,75
1361,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_165.jpg,0,91,51,116,55
1362,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_166.jpg,0,158,122,140,78
1363,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_167.jpg,0,189,61,157,8
1364,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_168.jpg,0,155,115,107,41
1365,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_169.jpg,0,156,124,97,37
1366,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_17.jpg,0,169,55,175,46
1367,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_170.jpg,0,150,95,129,40
1368,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_171.jpg,0,147,76,124,24
1369,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_172.jpg,0,123,77,99,34
1370,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_173.jpg,0,149,84,133,64
1371,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_174.jpg,0,168,108,73,7
1372,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_175.jpg,0,156,81,170,58
1373,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_176.jpg,0,189,81,208,37
1374,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_177.jpg,0,195,115,84,15
1375,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_178.jpg,0,168,11,120,5
1376,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_179.jpg,0,210,0,141,26
1377,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_18.jpg,0,141,83,108,18
1378,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_180.jpg,0,179,142,122,87
1379,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_181.jpg,0,189,35,139,27
1380,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_182.jpg,0,131,9,174,11
1381,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_183.jpg,0,129,95,135,96
1382,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_184.jpg,0,150,69,172,71
1383,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_185.jpg,0,74,26,149,92
1384,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_186.jpg,0,146,69,81,38
1385,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_187.jpg,0,134,47,71,6
1386,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_188.jpg,0,166,126,87,45
1387,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_189.jpg,0,200,58,223,32
1388,C:\Users\mayank\Documents\Datasets\single_object_detection\images\english_setter_190.jpg,0,181,124,85,9
1389,C:\Users\mayank\Documents\Datasets\single_object_detection\images\german_shorthaired_10.jpg,0,203,28,108,26
1390,C:\Users\mayank\Documents\Datasets\single_object_detection\images\german_shorthaired_100.jpg,0,111,33,98,33
1391,C:\Users\mayank\Documents\Datasets\single_object_detection\images\german_shorthaired_101.jpg,0,179,42,139,47
1392,C:\Users\mayank\Documents\Datasets\single_object_detection\images\german_shorthaired_102.jpg,0,68,10,176,78
1393,C:\Users\mayank\Documents\Datasets\single_object_detection\images\german_shorthaired_103.jpg,0,135,55,156,31
